#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: DEMO
#Date Time: 2024-04-19 11:07:19.880
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.001267300384615385,0.4386372396637441,-9.391014483096802
0.001267930384615385,0.4386372396637441,-9.325291692510906
0.001268560384615385,0.4423489016179107,-9.26687143421233
0.001269190384615385,0.4386372396637441,-9.2230562404884
0.001269820384615385,0.4386372396637441,-9.171938514477148
0.001270450384615385,0.4386372396637441,-9.131774586896878
0.001271080384615385,0.4349255777095775,-9.087959393172946
0.001271710384615385,0.4386372396637441,-9.047795465592676
0.001272340384615385,0.4386372396637441,-9.014934070299729
0.001272970384615385,0.4386372396637441,-8.967467610432136
0.001273600384615385,0.4423489016179107,-8.916349884420883
0.001274230384615385,0.4460605635720774,-8.876185956840613
0.001274860384615385,0.4386372396637441,-8.868883424553292
0.001275490384615385,0.4386372396637441,-8.93825748128285
0.001276120384615385,0.4349255777095775,-9.051446731736338
0.001276750384615385,0.4386372396637441,-9.164635982189825
0.001277380384615385,0.4349255777095775,-9.26687143421233
0.001278010384615385,0.4312139157554108,-9.354501821660193
0.001278640384615385,0.4349255777095775,-9.431178410677072
0.001279270384615385,0.4349255777095775,-9.496901201262968
0.001279900384615385,0.4349255777095775,-9.548018927274221
0.001280530384615385,0.4386372396637441,-9.588182854854491
0.001281160384615385,0.4349255777095775,-9.617392984003777
0.001281790384615385,0.4386372396637441,-9.631998048578421
0.001282420384615385,0.4386372396637441,-9.642951847009403
0.001283050384615385,0.4386372396637441,-9.635649314722082
0.001283680384615385,0.4349255777095775,-9.621044250147438
0.001284310384615385,0.4349255777095775,-9.588182854854491
0.001284940384615385,0.4386372396637441,-9.55167019341788
0.001285570384615385,0.4386372396637441,-9.507854999693951
0.001286200384615385,0.4386372396637441,-9.449434741395375
0.001286830384615385,0.4423489016179107,-9.394665749240463
