#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18A25
#Date Time: 2024-04-26 10:51:56.575
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0006669810000000001,-0.5141075979247662,-9.736180361814943
0.000667611,-0.5141075979247662,-9.688609491403147
0.0006682410000000001,-0.5104166506877246,-9.681290895955179
0.000668871,-0.5104166506877246,-9.769114041330802
0.0006695010000000001,-0.5104166506877246,-9.889870866222285
0.000670131,-0.5104166506877246,-10.01428698883775
0.0006707610000000001,-0.5141075979247662,-10.1204066228333
0.000671391,-0.5214894923988496,-10.21920766138087
0.0006720210000000001,-0.5214894923988496,-10.29971221130853
0.000672651,-0.5214894923988496,-10.37289816578821
0.0006732810000000001,-0.5214894923988496,-10.42778763164798
0.000673911,-0.5177985451618079,-10.47169920433579
0.0006745410000000001,-0.5177985451618079,-10.50463288385165
0.000675171,-0.5177985451618079,-10.52292937247157
0.0006758010000000001,-0.5214894923988496,-10.52658867019555
0.000676431,-0.5214894923988496,-10.51927007474759
0.0006770610000000001,-0.5177985451618079,-10.50829218157563
0.000677691,-0.5177985451618079,-10.47169920433579
0.0006783210000000001,-0.5177985451618079,-10.42412833392399
0.000678951,-0.5177985451618079,-10.3765574635122
0.0006795810000000001,-0.5177985451618079,-10.3070308067565
0.000680211,-0.5141075979247662,-10.24848204317275
0.0006808410000000001,-0.5104166506877246,-10.18627398186501
0.000681471,-0.5104166506877246,-10.13870311145322
0.0006821010000000001,-0.5141075979247662,-10.08381364559345
0.000682731,-0.5177985451618079,-10.03624277518166
0.0006833610000000001,-0.5141075979247662,-9.988671904769861
0.000683991,-0.5177985451618079,-9.948419629806034
0.0006846210000000001,-0.5214894923988496,-9.900848759394238
0.000685251,-0.5177985451618079,-9.845959293534474
0.0006858810000000001,-0.5141075979247662,-9.802047720846661
0.000686511,-0.5141075979247662,-9.754476850434866
0.0006871410000000001,-0.5141075979247662,-9.710565277747053
0.000687771,-0.5177985451618079,-9.677631598231194
0.0006884010000000001,-0.5177985451618079,-9.736180361814943
0.000689031,-0.5177985451618079,-9.827662804914551
0.0006896610000000001,-0.5177985451618079,-9.959397522977987
0.000690291,-0.5214894923988496,-10.07649505014548
0.000690921,-0.5214894923988496,-10.17895538641704
0.000691551,-0.5177985451618079,-10.26677853179267
0.000692181,-0.5177985451618079,-10.34362378399634
0.000692811,-0.5214894923988496,-10.40949114302806
0.000693441,-0.5214894923988496,-10.46072131116384
0.000694071,-0.5251804396358912,-10.49731428840368
0.000694701,-0.5214894923988496,-10.51927007474759
0.000695331,-0.5214894923988496,-10.53024796791954
0.000695961,-0.5214894923988496,-10.52658867019555
0.0006965910000000001,-0.5177985451618079,-10.5156107770236
0.000697221,-0.5141075979247662,-10.4936549906797
0.0006978510000000001,-0.5141075979247662,-10.44974341799188
0.000698481,-0.5177985451618079,-10.40583184530407
0.0006991110000000001,-0.5177985451618079,-10.35094237944431
0.000699741,-0.5141075979247662,-10.28507502041259
0.0007003710000000001,-0.5177985451618079,-10.22286695910486
0.000701001,-0.5177985451618079,-10.16431819552111
0.0007016310000000001,-0.5141075979247662,-10.11308802738533
0.000702261,-0.5141075979247662,-10.06917645469752
0.0007028910000000001,-0.5104166506877246,-10.01794628656173
0.000703521,-0.5141075979247662,-9.96305682070197
0.0007041510000000001,-0.5141075979247662,-9.922804545738144
0.000704781,-0.5141075979247662,-9.878892973050332
0.0007054110000000001,-0.5104166506877246,-9.831322102638536
0.000706041,-0.5104166506877246,-9.780091934502755
0.0007066710000000001,-0.5104166506877246,-9.739839659538928
0.000707301,-0.5104166506877246,-9.692268789127132
